@relation STORM_Dataset-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute Version numeric
@attribute Size numeric
@attribute LOC_Touched numeric
@attribute NR numeric
@attribute LOC_Added numeric
@attribute Max_LOC_Added numeric
@attribute Avg_LOC_Added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Avg_Churn numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Bugginess {No,Yes}

@data
5,182,25,10,86,17,9,148,47,15,3050,622,305,No
5,94,7,3,7,1,2,0,0,0,1320,1005,440,No
5,163,18,6,87,17,15,161,62,27,2051,570,342,No
5,77,5,2,7,3,4,0,0,0,792,523,396,No
5,120,21,4,91,28,23,146,58,37,1715,660,429,No
5,80,10,3,29,17,10,20,18,7,1055,565,352,No
5,63,2,2,18,17,9,17,17,9,1437,901,719,No
5,175,5,3,23,18,8,18,18,6,1493,901,498,No
5,57,6,4,21,17,5,2,12,1,3003,1091,751,No
5,172,6,4,29,17,7,44,24,11,1072,445,268,No
5,57,4,4,21,17,5,2,12,1,3003,1091,751,No
5,167,45,14,120,13,9,384,63,27,3229,625,231,No
5,64,6,3,4,1,1,-8,0,-3,2259,1091,753,No
5,110,1,1,17,17,17,17,17,17,565,565,565,No
5,70,5,4,26,17,7,20,18,5,1715,660,429,No
5,131,6,3,37,17,12,52,34,17,1456,856,485,No
5,277,14,4,40,16,10,54,24,14,1537,1070,384,No
5,210,7,3,11,3,4,6,4,2,1230,660,410,No
5,96,9,3,31,12,10,26,20,9,1852,687,617,No
5,90,6,3,23,17,8,19,18,6,2175,1079,725,No
5,64,1,1,17,17,17,17,17,17,565,565,565,No
5,58,7,5,30,17,6,50,23,10,844,587,169,No
5,65,14,7,36,17,5,11,10,2,845,587,121,No
5,64,4,2,2,1,1,-3,0,-1,4,2,2,No
5,64,6,4,29,17,7,51,24,13,598,587,150,No
5,26,1,1,17,17,17,17,17,17,565,565,565,No
5,58,1,1,17,17,17,17,17,17,565,565,565,No
5,35,3,3,18,17,6,15,16,5,596,587,199,No
5,224,3,2,20,17,10,17,17,9,1855,1290,928,No
5,109,4,3,22,17,7,29,21,10,1875,947,625,No
5,32,6,4,22,17,6,26,20,7,2861,1089,715,No
5,28,1,1,17,17,17,17,17,17,565,565,565,No
5,31,1,1,17,17,17,17,17,17,565,565,565,No
5,276,159,34,601,117,18,4553,390,134,4586,681,135,No
5,139,2,2,22,17,11,27,22,14,1654,1089,827,No
5,29,1,1,17,17,17,17,17,17,565,565,565,No
5,199,3,2,20,17,10,19,18,10,1855,1290,928,No
5,84,3,2,19,17,10,17,17,9,1507,942,754,No
5,225,3,3,19,17,6,17,17,6,2977,1317,992,No
5,403,226,44,1150,208,26,13641,751,310,6182,685,141,No
5,385,112,19,364,24,19,2349,218,124,3515,766,185,No
5,106,1,1,17,17,17,17,17,17,565,565,565,No
5,52,1,1,17,17,17,17,17,17,565,565,565,No
5,72,1,1,17,17,17,17,17,17,565,565,565,No
5,48,1,1,17,17,17,17,17,17,565,565,565,No
5,42,1,1,17,17,17,17,17,17,565,565,565,No
5,87,10,2,88,67,44,57,37,29,1151,586,576,No
5,100,1,1,17,17,17,17,17,17,565,565,565,No
5,179,8,2,40,17,20,54,37,27,619,563,310,No
5,180,6,2,21,17,11,15,16,8,1862,1297,931,No
5,57,1,1,57,57,57,17,17,17,565,565,565,No
5,51,1,1,51,51,51,17,17,17,565,565,565,No
5,60,2,2,61,60,31,17,17,9,1660,1095,830,No
5,186,6,3,22,17,7,17,17,6,2112,1118,704,No
5,49,1,1,17,17,17,17,17,17,222,222,222,No
5,52,1,1,17,17,17,17,17,17,222,222,222,No
5,111,2,2,23,17,12,29,23,15,1654,1089,827,No
5,63,1,1,17,17,17,17,17,17,565,565,565,No
5,62,1,1,17,17,17,17,17,17,565,565,565,No
5,139,12,1,50,12,50,40,40,40,5,5,5,No
5,42,2,2,42,41,21,19,18,10,1660,1095,830,No
5,85,1,1,17,17,17,17,17,17,565,565,565,No
5,37,1,1,17,17,17,17,17,17,565,565,565,No
5,65,5,3,27,17,9,37,25,12,2740,1089,913,No
5,86,1,1,17,17,17,17,17,17,565,565,565,No
5,34,1,1,34,34,34,17,17,17,565,565,565,No
5,83,3,2,19,17,10,17,17,9,1862,1297,931,No
5,83,6,3,48,27,16,104,46,35,1897,1187,632,No
5,67,1,1,17,17,17,17,17,17,565,565,565,No
5,26,2,2,21,17,11,25,21,13,1363,798,682,No
5,32,3,3,21,17,7,26,20,9,1897,1187,632,No
5,36,1,1,17,17,17,17,17,17,565,565,565,No
5,27,4,2,20,17,10,19,18,10,1646,1081,823,No
5,44,1,1,17,17,17,17,17,17,565,565,565,No
5,184,22,4,150,17,38,407,148,102,1988,794,497,No
5,399,61,10,139,17,14,597,101,60,3794,794,379,No
5,94,1,1,17,17,17,17,17,17,565,565,565,No
5,96,3,2,19,17,10,17,17,9,1862,1297,931,No
5,217,1,1,17,17,17,17,17,17,565,565,565,No
5,521,9,4,35,17,9,39,28,10,2145,794,536,No
5,56,1,1,17,17,17,17,17,17,565,565,565,No
5,69,1,1,17,17,17,17,17,17,565,565,565,No
5,160,2,2,20,17,10,19,18,10,1855,1290,928,No
5,142,1,1,17,17,17,17,17,17,565,565,565,No
5,149,1,1,17,17,17,17,17,17,565,565,565,No
5,173,14,3,66,17,22,137,57,46,1057,565,352,No
5,117,6,2,36,17,18,51,34,26,1744,1179,872,No
5,214,22,1,102,6,102,78,78,78,986,986,986,No
5,98,1,1,17,17,17,17,17,17,565,565,565,No
5,61,13,8,39,17,5,-140,10,-17,3318,879,415,No
5,356,13,8,39,17,5,34,22,4,4181,1221,523,No
5,37,1,1,17,17,17,17,17,17,227,227,227,No
5,54,1,1,17,17,17,17,17,17,565,565,565,No
5,65,14,4,71,17,18,116,50,29,1715,660,429,No
5,424,256,39,1152,217,30,26190,842,672,5182,778,133,No
5,67,7,3,25,18,8,24,20,8,12,8,4,No
5,177,1,1,17,17,17,17,17,17,565,565,565,No
5,68,1,1,17,17,17,17,17,17,565,565,565,No
5,156,1,1,17,17,17,17,17,17,565,565,565,No
5,189,60,10,383,57,38,2049,285,205,3531,711,353,No
5,253,22,3,148,23,49,151,93,50,631,626,210,No
5,38,4,2,20,17,10,17,17,9,1846,1281,923,No
5,121,53,14,191,20,14,1083,137,77,3751,660,268,No
5,128,5,2,25,17,13,25,21,13,1682,1117,841,No
5,47,1,1,17,17,17,17,17,17,565,565,565,No
5,210,63,14,316,106,23,995,251,71,3156,842,225,No
5,498,2,2,2,1,1,0,0,0,2051,1133,1026,No
5,74,4,4,10,5,3,4,4,1,1867,943,467,No
5,119,12,5,53,17,11,99,43,20,3226,1155,645,No
5,125,31,3,101,17,34,138,67,46,1683,1117,561,No
5,132,28,6,136,28,23,361,89,60,2467,818,411,No
5,816,327,63,1912,397,30,32970,1288,523,6400,571,102,No
5,131,21,4,102,34,26,232,78,58,524,439,131,No
5,187,5,3,27,17,9,22,19,7,1852,798,617,No
5,375,3,2,19,17,10,17,17,9,1660,1095,830,No
5,53,2,2,24,17,12,27,22,14,973,565,487,No
5,377,3,3,22,17,7,23,20,8,1492,711,497,No
5,838,12,5,54,17,11,129,42,26,2252,799,450,No
5,121,10,4,31,17,8,44,26,11,1625,570,406,No
5,183,1,1,17,17,17,17,17,17,565,565,565,No
5,174,1,1,17,17,17,17,17,17,565,565,565,No
5,123,1,1,17,17,17,17,17,17,565,565,565,No
5,87,1,1,17,17,17,17,17,17,565,565,565,No
5,65,1,1,17,17,17,17,17,17,565,565,565,No
5,125,1,1,17,17,17,17,17,17,565,565,565,No
5,113,1,1,17,17,17,17,17,17,565,565,565,No
5,49,1,1,17,17,17,17,17,17,565,565,565,No
5,96,1,1,17,17,17,17,17,17,565,565,565,No
5,95,1,1,17,17,17,17,17,17,565,565,565,No
5,159,1,1,17,17,17,17,17,17,565,565,565,No
5,218,2,2,18,17,9,17,17,9,1683,1118,842,No
5,84,1,1,17,17,17,17,17,17,565,565,565,No
5,80,1,1,17,17,17,17,17,17,565,565,565,No
5,107,1,1,17,17,17,17,17,17,565,565,565,No
5,73,1,1,17,17,17,17,17,17,565,565,565,No
5,76,1,1,17,17,17,17,17,17,565,565,565,No
5,92,2,2,18,17,9,17,17,9,1752,1187,876,No
5,33,2,2,18,17,9,17,17,9,1752,1187,876,No
5,62,2,2,18,17,9,17,17,9,1752,1187,876,No
5,77,2,2,18,17,9,17,17,9,1752,1187,876,No
5,125,13,5,62,17,12,142,48,28,2104,1120,421,No
5,201,11,3,33,17,11,23,19,8,2080,1120,693,No
5,171,12,2,30,17,15,17,17,9,1685,1120,843,No
5,204,20,8,45,17,6,38,25,5,2342,784,293,No
5,182,12,5,43,17,9,31,22,6,1976,983,395,No
5,94,3,2,20,17,10,17,17,9,1685,1120,843,No
5,138,6,3,23,17,8,17,17,6,2116,1120,705,No
5,75,5,2,25,17,13,38,21,19,613,563,307,No
5,79,1,1,17,17,17,17,17,17,565,565,565,No
5,83,1,1,17,17,17,17,17,17,565,565,565,No
5,92,1,1,17,17,17,17,17,17,565,565,565,No
5,124,2,2,22,17,11,25,21,13,783,565,392,No
5,25,1,1,17,17,17,17,17,17,191,191,191,No
5,109,1,1,17,17,17,17,17,17,565,565,565,No
5,185,3,3,19,17,6,17,17,6,1848,1118,616,No
5,96,2,2,18,17,9,17,17,9,1752,1187,876,No
5,97,9,3,37,17,12,46,29,15,1798,1187,599,No
5,154,2,2,18,17,9,34,17,17,592,563,296,No
5,176,7,3,44,17,15,109,42,36,810,563,270,No
5,289,2,2,21,17,11,25,21,13,894,565,447,No
5,66,1,1,17,17,17,17,17,17,565,565,565,No
5,425,31,12,45,17,4,8,17,1,4366,933,364,No
5,734,20,5,52,17,10,44,29,9,2423,794,485,No
5,147,3,2,29,17,15,45,28,23,572,564,286,No
5,171,14,3,68,17,23,143,59,48,1057,565,352,No
5,34,4,2,21,17,11,-59,0,-29,1012,565,506,No
5,359,12,3,56,20,19,79,48,26,2137,1125,712,No
5,60,2,2,17,17,9,15,16,8,1012,565,506,No
5,117,10,4,58,17,15,115,44,29,2049,1266,512,No
5,66,5,2,40,17,20,57,37,29,22,20,11,No
5,82,13,2,30,17,15,23,23,12,592,587,296,No
5,60,2,1,1,1,1,-19,0,-19,246,246,246,No
5,159,68,12,164,27,14,645,78,54,2521,669,210,No
5,101,1,1,8,8,8,8,8,8,3,3,3,No
6,79,10,7,27,17,4,27,19,4,1970,628,281,No
6,87,5,3,20,17,7,16,17,5,150,94,50,No
6,68,1,1,17,17,17,17,17,17,49,49,49,No
6,58,13,5,34,17,7,22,21,4,324,253,65,No
6,196,10,5,26,17,5,16,17,3,2117,991,423,No
6,130,10,3,79,34,26,131,73,44,1545,1315,515,No
6,64,1,1,17,17,17,17,17,17,49,49,49,No
6,132,2,1,4,2,4,2,2,2,1029,1029,1029,No
6,174,2,2,20,17,10,19,18,10,1049,1000,525,No
6,246,3,2,19,17,10,17,17,9,1063,1014,532,No
6,106,6,4,20,17,5,12,16,3,1594,1444,399,No
6,110,10,6,24,17,4,19,17,3,1578,845,263,No
6,58,2,2,18,17,9,17,17,9,1063,1014,532,No
6,37,1,1,17,17,17,17,17,17,49,49,49,No
6,74,3,2,0,0,0,-9,0,-4,712,365,356,No
6,142,12,6,26,17,4,19,17,3,1578,845,263,No
6,114,1,1,17,17,17,17,17,17,49,49,49,No
6,59,2,2,18,17,9,17,17,9,1063,1014,532,No
6,164,24,3,181,36,60,193,83,64,68,49,23,No
6,70,3,2,19,17,10,17,17,9,1063,1014,532,No
6,32,1,1,17,17,17,17,17,17,49,49,49,No
6,148,3,2,19,17,10,17,17,9,1063,1014,532,No
6,156,1,1,17,17,17,17,17,17,49,49,49,No
6,119,9,2,25,17,13,17,17,9,1063,1014,532,No
6,118,2,2,18,17,9,17,17,9,1063,1014,532,No
6,229,14,3,43,22,14,47,32,16,986,655,329,No
6,85,5,3,20,17,7,16,17,5,150,94,50,No
6,48,5,3,34,17,11,60,34,20,547,317,182,No
6,146,3,2,18,17,9,17,17,9,1187,1138,594,No
6,113,3,2,18,17,9,17,17,9,1187,1138,594,No
6,147,3,2,18,17,9,17,17,9,1187,1138,594,No
6,40,12,6,33,17,6,3,21,1,909,846,152,No
6,125,1,1,17,17,17,17,17,17,49,49,49,No
6,252,1,1,17,17,17,17,17,17,49,49,49,No
6,368,1,1,17,17,17,17,17,17,49,49,49,No
6,106,1,1,17,17,17,17,17,17,49,49,49,No
6,181,1,1,17,17,17,17,17,17,49,49,49,No
6,260,7,5,39,13,8,57,14,11,4714,2273,943,No
6,611,57,12,158,9,13,551,82,46,5936,2279,495,No
6,39,1,1,1,1,1,0,0,0,2323,2323,2323,No
6,77,1,1,3,3,3,0,0,0,2323,2323,2323,No
6,92,2,2,3,2,2,2,2,1,2606,2212,1303,No
6,216,1,1,1,1,1,0,0,0,2323,2323,2323,No
6,208,15,3,83,24,28,117,66,39,242,240,81,No
6,39,1,1,0,0,0,-2,0,-2,11,11,11,No
6,245,3,3,24,11,8,33,22,11,2624,2270,875,No
6,59,2,2,19,17,10,17,17,9,2410,2276,1205,No
6,52,2,2,19,17,10,17,17,9,2410,2276,1205,No
6,55,2,2,20,17,10,17,17,9,2410,2276,1205,No
6,88,5,4,29,17,7,37,25,9,3310,2278,828,No
6,71,2,2,29,17,15,17,17,9,2410,2276,1205,No
6,71,3,1,9,7,9,0,0,0,2323,2323,2323,No
6,56,1,1,4,4,4,0,0,0,2323,2323,2323,No
6,44,1,1,4,4,4,0,0,0,2323,2323,2323,No
6,55,1,1,4,4,4,0,0,0,2323,2323,2323,No
6,36,7,4,30,17,8,44,26,11,2247,2233,562,No
6,43,5,2,14,5,7,11,11,6,2236,2233,1118,No
6,81,22,6,58,13,10,85,29,14,2425,2219,404,No
6,75,17,5,34,4,7,33,16,7,2412,2219,482,No
6,81,6,4,15,5,4,21,11,5,2350,2219,588,No
6,88,20,6,38,6,6,39,18,7,2417,2219,403,No
6,42,2,2,18,17,9,17,17,9,2234,2233,1117,No
6,82,22,5,86,25,17,144,57,29,204,98,41,No
6,55,1,1,1,1,1,0,0,0,2233,2233,2233,No
6,113,43,8,105,16,13,233,61,29,2455,2219,307,No
6,55,27,9,42,6,5,84,19,9,2456,2219,273,No
6,35,4,4,12,4,3,16,8,4,2428,2219,607,No
6,94,4,2,7,3,4,5,5,3,3123,2285,1562,No
6,65,34,8,116,17,15,127,26,16,2592,2219,324,No
6,72,37,10,74,13,7,69,22,7,3451,2285,345,No
6,120,11,6,22,9,4,25,7,4,2446,2219,408,No
6,139,9,5,24,5,5,34,11,7,3151,2285,630,No
6,125,4,4,27,17,7,34,23,9,2264,2228,566,No
6,65,38,11,58,7,5,53,11,5,3453,2285,314,No
6,71,1,1,17,17,17,17,17,17,101,101,101,No
6,75,7,4,57,24,14,110,45,28,2289,2233,572,No
6,32,1,1,17,17,17,17,17,17,4,4,4,No
6,135,12,7,33,6,5,31,10,4,2500,2212,357,No
6,47,2,2,48,47,24,0,0,0,2347,2339,1174,No
6,101,4,4,210,101,53,20,20,5,2392,2320,598,No
6,109,3,2,110,107,55,4,2,2,31,23,16,No
6,28,2,2,29,28,15,0,0,0,2347,2339,1174,No
6,158,5,2,10,5,5,3,3,2,2380,2339,1190,No
6,52,3,3,106,52,35,1,1,0,2388,2339,796,No
6,53,1,1,7,7,7,0,0,0,2341,2341,2341,No
6,81,2,1,9,7,9,0,0,0,2341,2341,2341,No
6,83,1,1,7,7,7,0,0,0,2341,2341,2341,No
6,63,1,1,7,7,7,0,0,0,2341,2341,2341,No
6,55,1,1,1,1,1,0,0,0,2341,2341,2341,No
6,149,19,4,53,17,13,45,29,11,2389,2320,597,No
6,263,2,2,11,6,6,5,5,3,2380,2339,1190,No
6,179,28,2,87,16,44,17,38,9,67,41,34,No
6,30,1,1,1,1,1,0,0,0,2341,2341,2341,No
6,36,2,1,3,2,3,1,1,1,57,57,57,No
6,139,4,1,7,4,7,3,3,3,57,57,57,No
6,85,1,1,1,1,1,0,0,0,57,57,57,No
6,60,1,1,2,2,2,0,0,0,2341,2341,2341,No
6,69,1,1,3,3,3,0,0,0,2341,2341,2341,No
6,64,2,2,4,3,2,0,0,0,2664,2212,1332,No
6,39,1,1,1,1,1,0,0,0,2341,2341,2341,No
6,167,2,2,5,4,3,0,0,0,2377,2320,1189,No
6,66,2,2,4,3,2,0,0,0,2664,2212,1332,No
6,93,4,1,7,5,7,2,2,2,57,57,57,No
6,97,3,1,14,11,14,10,10,10,57,57,57,No
6,96,2,1,2,1,2,0,0,0,2341,2341,2341,No
6,66,10,3,15,7,5,1,5,0,2517,2247,839,No
6,72,1,1,3,3,3,2,2,2,41,41,41,No
6,52,1,1,1,1,1,0,0,0,2341,2341,2341,No
6,76,13,9,22,8,2,-28,5,-3,5314,2221,590,No
6,117,62,14,195,35,14,1056,132,75,7082,2271,506,No
6,90,7,4,14,4,4,21,7,5,4168,2290,1042,No
6,48,2,1,2,1,2,0,0,0,2495,2495,2495,No
6,43,4,2,6,3,3,2,2,1,2546,2496,1273,No
6,90,1,1,2,2,2,0,0,0,2495,2495,2495,No
6,67,5,1,4,4,4,-2,0,-2,924,924,924,No
6,243,14,2,48,22,24,35,35,18,2419,2410,1210,No
6,72,30,6,97,19,16,88,32,15,3766,2409,628,No
6,89,2,1,3,2,3,0,0,0,2495,2495,2495,No
6,49,4,2,21,18,11,18,18,9,2597,2490,1299,No
6,249,23,6,67,17,11,4,13,1,3789,2340,632,No
6,40,1,1,4,4,4,0,0,0,2495,2495,2495,No
6,171,8,5,20,6,4,16,9,3,3221,2397,644,No
6,40,1,1,3,3,3,0,0,0,2495,2495,2495,No
6,32,1,1,3,3,3,0,0,0,2495,2495,2495,No
6,79,1,1,5,5,5,0,0,0,2495,2495,2495,No
6,81,1,1,5,5,5,0,0,0,2495,2495,2495,No
6,70,3,1,8,6,8,0,0,0,2495,2495,2495,No
6,70,3,2,6,4,3,1,1,1,2546,2496,1273,No
6,59,3,1,8,6,8,0,0,0,2495,2495,2495,No
6,88,1,1,6,6,6,0,0,0,2495,2495,2495,No
6,104,2,1,11,6,11,0,0,0,2495,2495,2495,No
6,315,71,15,359,87,24,2254,275,150,5859,2270,391,No
6,119,46,11,271,73,25,1159,188,105,4988,2221,453,No
6,146,28,9,83,16,9,266,45,30,4895,2221,544,No
6,86,1,1,1,1,1,0,0,0,2473,2473,2473,No
6,69,2,2,18,17,9,17,17,9,2746,2490,1373,No
6,88,1,1,2,2,2,0,0,0,2473,2473,2473,No
6,42,1,1,1,1,1,0,0,0,2473,2473,2473,No
6,32,1,1,1,1,1,0,0,0,2473,2473,2473,No
6,56,5,3,20,17,7,15,16,5,3053,2410,1018,No
6,56,2,2,6,5,3,10,5,5,3203,2473,1602,No
6,89,3,2,9,4,5,16,8,8,3203,2473,1602,No
6,40,2,2,6,5,3,10,5,5,3203,2473,1602,No
6,80,4,3,26,17,9,41,25,14,3469,2490,1156,No
6,46,1,1,1,1,1,0,0,0,2473,2473,2473,No
6,44,1,1,17,17,17,17,17,17,256,256,256,No
6,29,1,1,17,17,17,17,17,17,256,256,256,No
6,281,33,3,89,22,30,103,58,34,2427,2410,809,No
6,63,24,7,60,16,9,24,18,3,3868,2340,553,No
6,118,18,6,33,17,6,88,17,15,1408,891,235,Yes
6,562,103,10,511,86,51,1635,359,164,3389,2234,339,No
6,46,3,2,20,17,10,17,17,9,2746,2490,1373,No
6,31,2,2,20,17,10,17,17,9,2746,2490,1373,No
6,71,2,2,18,17,9,17,17,9,2746,2490,1373,No
6,83,1,1,2,2,2,0,0,0,2473,2473,2473,No
6,57,2,2,18,17,9,17,17,9,2746,2490,1373,No
6,64,3,3,15,8,5,20,14,7,3217,2234,1072,No
6,94,4,4,14,5,4,26,13,7,3221,2234,805,No
6,45,3,3,11,5,4,15,10,5,3217,2234,1072,No
6,98,10,5,48,17,10,94,44,19,3366,2234,673,No
6,196,8,3,19,13,6,-3,0,-1,3017,2402,1006,No
6,193,3,2,15,13,8,0,0,0,3008,2402,1504,No
6,97,4,3,24,17,8,17,17,6,3421,2212,1140,No
6,223,4,2,21,17,11,17,17,9,2723,2271,1362,Yes
6,90,4,3,31,17,10,17,17,6,3096,2402,1032,No
6,88,5,3,33,17,11,17,17,6,3096,2402,1032,No
6,337,131,17,374,22,22,3078,239,181,7058,2270,415,No
6,143,1,1,3,3,3,0,0,0,2400,2400,2400,No
6,81,7,2,9,2,5,0,0,0,2990,2400,1495,No
6,132,1,1,3,3,3,0,0,0,2400,2400,2400,No
6,162,11,5,29,6,6,26,18,5,6606,2764,1321,No
6,85,8,2,20,5,10,27,18,14,5504,2821,2752,No
6,454,47,5,191,18,38,514,115,103,4820,2234,964,No
6,312,31,3,53,9,18,50,20,17,3824,2400,1275,No
6,49,5,4,22,17,6,24,19,6,4226,2276,1057,No
6,32,4,4,22,17,6,24,19,6,4226,2276,1057,No
6,152,5,3,18,10,6,10,4,3,3824,2400,1275,No
6,153,1,1,11,11,11,0,0,0,2400,2400,2400,No
6,457,43,7,170,54,24,243,128,35,5354,2290,765,No
6,198,15,3,27,7,9,25,10,8,3824,2400,1275,No
6,190,5,4,16,9,4,0,0,0,4330,2212,1083,No
6,64,30,10,63,7,6,183,32,18,3905,2283,391,No
6,105,27,8,54,10,7,111,35,14,4141,2283,518,No
6,82,20,9,33,4,4,31,7,3,3855,2283,428,No
6,111,18,7,48,24,7,47,29,7,1278,372,183,No
6,42,2,2,17,17,9,15,16,8,1127,977,564,No
6,63,2,2,18,17,9,17,17,9,1127,977,564,No
6,235,35,6,82,18,14,76,29,13,864,354,144,No
6,75,3,1,3,1,3,1,1,1,253,253,253,No
6,43,3,3,21,17,7,34,17,11,2892,2276,964,No
6,33,1,1,1,1,1,0,0,0,2413,2413,2413,No
6,66,5,4,25,17,6,43,20,11,3472,2283,868,No
6,99,22,10,34,5,3,78,14,8,3936,2283,394,No
6,40,1,1,4,4,4,0,0,0,2401,2401,2401,No
6,160,41,11,94,18,9,164,62,15,3795,2233,345,No
6,40,1,1,3,3,3,0,0,0,2413,2413,2413,No
6,32,1,1,3,3,3,0,0,0,2413,2413,2413,No
6,94,24,7,77,14,11,140,37,20,957,354,137,No
6,90,2,2,7,6,4,0,0,0,2484,2401,1242,No
6,115,28,9,48,4,5,132,22,15,3281,2336,365,No
6,62,24,9,98,16,11,250,64,28,3296,2336,366,No
6,61,15,7,74,35,11,57,57,8,3833,2233,548,No
6,86,5,3,26,17,9,34,23,11,152,72,51,No
6,25,3,2,22,17,11,20,20,10,113,72,57,No
6,213,36,12,163,29,14,801,99,67,1950,506,163,No
6,98,9,2,29,17,15,25,21,13,951,910,476,No
6,184,18,5,62,15,12,132,47,26,1750,588,350,No
6,29,1,1,17,17,17,17,17,17,41,41,41,No
6,29,4,2,6,2,3,9,6,5,1724,873,862,No
6,53,10,8,26,17,3,25,20,3,3174,757,397,No
6,43,2,1,17,17,17,13,13,13,41,41,41,No
6,198,28,13,87,17,7,125,41,10,3927,994,302,No
6,275,66,28,260,32,9,2326,158,83,4660,735,166,No
6,27,3,2,21,17,11,23,20,12,1362,1321,681,No
6,38,5,3,21,17,7,22,19,7,1425,1312,475,No
6,87,10,3,47,17,16,81,40,27,1026,891,342,No
6,28,2,2,19,17,10,21,19,11,113,72,57,No
6,316,173,53,595,38,11,5344,285,101,7081,741,134,No
6,46,12,10,42,17,4,52,27,5,1904,893,190,No
6,52,4,3,27,17,9,32,23,11,1008,895,336,No
6,38,1,1,17,17,17,17,17,17,41,41,41,No
6,52,1,1,17,17,17,17,17,17,41,41,41,No
6,38,3,2,19,17,10,19,18,10,1362,1321,681,No
6,50,7,3,30,17,10,29,21,10,1425,1312,475,No
6,25,1,1,1,1,1,0,0,0,1,1,1,No
6,113,7,7,24,17,3,19,18,3,3553,977,508,No
6,36,3,2,22,17,11,20,20,10,113,72,57,No
6,116,6,6,26,17,4,17,17,3,2173,1092,362,No
6,178,65,24,207,30,9,1994,151,83,3519,688,147,No
6,48,4,2,14,11,7,11,11,6,542,534,271,No
6,34,2,1,2,2,2,-3,0,-3,18,18,18,No
6,26,3,2,4,3,2,2,2,1,25,18,13,No
6,51,5,2,21,17,11,15,14,8,951,910,476,No
6,31,1,1,17,17,17,17,17,17,41,41,41,No
6,112,10,3,42,17,14,60,33,20,1008,895,336,No
6,26,1,1,17,17,17,17,17,17,41,41,41,No
6,30,3,2,23,17,12,27,22,14,951,910,476,No
6,40,1,1,17,17,17,17,17,17,41,41,41,No
6,60,9,5,26,17,5,19,18,4,2515,1078,503,No
6,49,5,2,35,17,18,43,30,22,951,910,476,No
6,58,4,3,20,17,7,17,17,6,1176,1063,392,No
6,37,1,1,17,17,17,17,17,17,41,41,41,No
6,287,43,15,128,18,9,395,71,26,3302,735,220,No
6,102,45,10,136,17,14,282,57,28,2731,1096,273,No
6,63,17,4,55,17,14,74,44,19,2418,1292,605,No
6,31,1,1,17,17,17,17,17,17,14,14,14,No
6,84,12,3,68,17,23,81,41,27,1008,895,336,No
6,34,3,1,2,2,2,-3,0,-3,18,18,18,No
6,26,4,2,4,3,2,1,2,1,25,18,13,No
6,252,24,6,127,30,21,485,97,81,1378,506,230,No
6,235,9,5,71,23,14,137,65,27,1995,904,399,No
6,56,1,1,17,17,17,17,17,17,157,157,157,No
6,92,20,5,64,17,13,163,47,33,218,114,44,No
6,295,92,22,281,41,13,1361,144,62,4388,735,199,No
6,62,5,2,29,17,15,31,24,16,1454,1297,727,No
6,101,14,6,102,47,17,189,90,32,3215,1030,536,No
6,81,28,5,46,17,9,-16,11,-3,2492,1260,498,No
6,91,32,6,55,17,9,-97,0,-16,2726,1096,454,No
6,148,9,6,25,17,4,61,19,10,2180,872,363,No
6,341,79,15,351,42,23,2552,302,170,4072,722,271,No
6,109,22,7,116,20,17,395,101,56,3817,2255,545,No
6,133,15,5,51,5,10,108,45,22,3150,2255,630,No
6,122,15,7,50,5,7,121,47,17,3503,2255,500,No
6,131,28,3,106,12,35,147,98,49,891,479,297,No
6,177,31,4,147,11,37,254,146,64,3170,2279,793,No
6,65,11,3,37,5,12,54,36,18,891,479,297,No
6,53,8,2,30,5,15,45,30,23,763,479,382,No
6,37,6,2,24,5,12,36,24,18,763,479,382,No
6,76,11,3,38,6,13,85,37,28,834,349,278,No
6,70,11,3,57,17,19,117,57,39,765,479,255,No
6,43,7,3,13,3,4,9,6,3,3018,2255,1006,No
6,29,5,3,33,17,11,52,31,17,765,479,255,No
6,24,2,2,6,3,3,9,6,5,763,479,382,No
6,41,5,3,33,13,11,42,28,14,3018,2255,1006,No
6,137,20,6,125,17,21,332,110,55,3002,2255,500,No
6,95,13,4,60,8,15,78,52,20,3058,2255,765,No
6,96,16,5,63,8,13,137,56,27,3000,2255,600,No
6,57,11,4,63,17,16,127,61,32,806,341,202,No
6,40,10,8,37,17,5,93,33,12,3009,2255,376,No
6,350,87,13,710,293,55,3542,631,272,3605,2255,277,No
6,112,25,8,163,81,20,431,144,54,3834,2255,479,No
6,71,38,6,86,11,14,167,36,28,1158,341,193,No
6,93,44,8,132,13,17,470,79,59,1305,238,163,No
6,381,178,17,1015,118,60,5045,646,297,3695,2255,217,No
6,115,40,10,107,8,11,476,64,48,4006,2255,401,No
6,69,43,7,132,14,19,292,68,42,1176,341,168,No
6,98,52,10,150,13,15,713,93,71,1332,238,133,No
6,166,40,4,200,42,50,341,138,85,3092,2408,773,No
6,116,16,5,89,29,18,-41,0,-8,3239,2358,648,No
6,67,11,3,37,11,12,27,18,9,3071,2408,1024,No
6,88,1,1,6,6,6,0,0,0,2411,2411,2411,No
6,40,1,1,3,3,3,0,0,0,2411,2411,2411,No
