@relation BOOKKEEPER_Dataset-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute Version numeric
@attribute Size numeric
@attribute LOC_Touched numeric
@attribute NR numeric
@attribute LOC_Added numeric
@attribute Max_LOC_Added numeric
@attribute Avg_LOC_Added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Avg_Churn numeric
@attribute ChgSetSize numeric
@attribute Max_ChgSetSize numeric
@attribute Avg_ChgSetSize numeric
@attribute Bugginess {No,Yes}

@data
2,688,63,11,503,115,46,2376,458,216,1519,346,138,Yes
2,172,20,7,69,15,10,243,57,35,1389,386,198,No
2,287,29,9,127,41,14,580,104,64,1533,272,170,No
2,103,20,6,58,13,10,144,44,24,1369,317,228,Yes
2,139,15,6,24,8,4,43,11,7,1245,386,208,No
2,90,25,8,51,7,6,161,31,20,1551,290,194,No
2,116,3,1,3,1,3,0,0,0,624,624,624,No
2,178,26,7,37,4,5,48,12,7,1287,414,184,No
2,740,94,9,177,14,20,284,72,32,1443,355,160,No
2,300,24,7,223,150,32,666,207,95,1289,437,184,No
2,263,24,7,34,5,5,14,3,2,1457,294,208,No
2,258,52,15,213,34,14,1590,182,106,1722,406,115,No
2,280,8,3,46,39,15,39,39,13,817,319,272,No
2,137,8,5,31,12,6,78,25,16,1294,413,259,No
2,48,7,1,7,1,7,0,0,0,272,272,272,No
2,86,6,2,15,6,8,20,10,10,636,364,318,No
2,359,30,6,247,111,41,1109,230,185,1291,389,215,No
2,269,8,4,34,17,9,45,15,11,719,406,180,No
2,308,10,5,11,2,2,9,3,2,1239,397,248,No
2,308,38,5,78,24,16,183,40,37,1216,375,243,No
2,55,5,3,7,3,2,8,3,3,819,414,273,No
2,247,4,2,4,1,2,1,1,1,680,459,340,No
2,208,21,3,23,2,8,10,4,3,924,326,308,No
2,64,1,1,2,2,2,0,0,0,272,272,272,No
2,206,2,2,2,1,1,0,0,0,692,471,346,No
2,329,18,5,30,7,6,65,18,13,1220,392,244,No
2,47,1,1,1,1,1,0,0,0,624,624,624,No
2,94,3,2,3,1,2,4,2,2,766,494,383,No
3,215,20,2,50,16,25,44,38,22,172,111,86,No
3,273,14,2,28,11,14,15,13,8,784,637,392,No
3,460,68,7,150,14,21,193,71,28,1180,551,169,No
3,138,16,4,139,34,35,150,74,38,1174,686,294,No
3,358,123,9,528,83,59,1782,301,198,1783,554,198,No
3,163,27,6,97,63,16,375,78,63,1002,373,167,No
3,1243,441,56,3348,1027,60,50598,2445,904,2642,233,47,No
3,51,2,1,1,1,1,-1,0,-1,149,149,149,No
3,157,39,6,112,24,19,239,76,40,1542,554,257,No
3,31,1,1,0,0,0,-2,0,-2,149,149,149,No
3,981,29,5,317,154,63,924,302,185,1084,397,217,No
3,180,14,3,27,8,9,32,12,11,316,212,105,No
3,262,39,5,119,17,24,160,73,32,1255,401,251,No
3,553,140,27,788,113,29,4052,344,150,2218,267,82,No
3,367,64,14,383,51,27,2278,337,163,2047,372,146,No
3,390,34,7,274,54,39,331,246,47,1324,401,189,No
3,577,79,15,326,125,22,1798,249,120,1328,309,89,No
3,66,4,1,8,3,8,3,3,3,64,64,64,No
3,188,29,13,73,16,6,-27,9,-2,1310,298,101,No
3,582,41,9,78,11,9,175,45,19,1109,312,123,No
3,160,8,4,9,2,2,10,3,3,987,450,247,No
3,50,78,15,804,496,54,8254,688,550,1305,450,87,No
3,27,1,1,53,53,53,52,52,52,111,111,111,No
3,932,96,21,426,34,20,2470,293,118,1698,259,81,No
3,62,44,10,233,58,23,1152,173,115,1261,457,126,No
3,87,10,2,32,13,16,19,20,10,521,457,261,No
3,52,2,2,4,3,2,1,1,1,521,457,261,No
3,268,4,2,30,16,15,29,28,15,407,212,204,No
3,163,9,4,22,6,6,32,12,8,717,238,179,No
3,109,2,1,19,18,19,18,18,18,457,457,457,No
3,58,1,1,1,1,1,0,0,0,316,316,316,No
3,139,21,5,230,89,46,317,163,63,734,242,147,No
3,326,37,8,86,6,11,386,77,48,1365,296,171,No
3,648,189,26,1306,199,50,6171,927,237,2123,199,82,No
3,792,173,25,945,92,38,6582,669,263,2059,401,82,No
3,319,42,12,173,78,14,1122,145,94,1684,403,140,No
3,55,6,2,12,6,6,10,5,5,446,234,223,No
3,191,30,8,39,7,5,63,9,8,1027,198,128,No
3,90,15,5,67,19,13,212,51,42,955,329,191,No
3,273,7,3,14,3,5,12,5,4,317,177,106,No
3,137,44,13,120,22,9,344,40,26,1271,212,98,No
3,79,25,6,29,4,5,29,7,5,1315,320,219,No
3,82,15,3,78,32,26,52,55,17,824,461,275,No
3,147,13,4,57,20,14,51,37,13,480,194,120,No
3,422,11,3,234,108,78,443,154,148,272,138,91,No
3,979,282,33,1997,178,61,14391,1468,436,2349,257,71,No
3,495,115,22,530,49,24,4876,401,222,2187,289,99,No
3,189,60,12,177,28,15,799,97,67,1286,205,107,No
3,167,51,14,174,59,12,797,109,57,1848,562,132,No
3,86,15,5,43,18,9,118,29,24,1166,664,233,No
3,182,46,10,119,18,12,370,64,37,1494,314,149,No
3,361,166,19,603,79,32,4635,399,244,2034,383,107,No
3,126,58,14,101,8,7,214,32,15,1364,199,97,No
3,106,5,3,33,27,11,82,28,27,837,431,279,No
3,109,19,4,72,13,18,118,42,30,914,329,229,No
3,85,1,1,1,1,1,0,0,0,212,212,212,No
3,236,22,8,183,38,23,818,177,102,977,287,122,No
3,315,26,12,147,35,12,635,99,53,1468,391,122,No
3,695,68,22,402,106,18,3499,350,159,1760,312,80,No
3,89,4,2,8,4,4,6,5,3,577,457,289,No
3,301,53,13,256,102,20,-157,74,-12,1608,383,124,No
3,153,31,7,74,16,11,-5,9,-1,1068,266,153,No
3,92,6,3,25,16,8,28,20,9,615,333,205,No
3,466,49,11,215,95,20,624,85,57,1621,366,147,No
3,93,6,3,26,17,9,30,21,10,615,333,205,No
3,244,28,6,90,14,15,146,54,24,979,266,163,No
3,192,27,3,140,75,47,183,90,61,741,411,247,No
3,252,29,6,290,73,48,758,248,126,1367,383,228,No
3,109,3,2,45,35,23,54,45,27,532,317,266,No
3,601,22,1,146,63,146,80,80,80,76,76,76,No
3,565,56,13,237,89,18,1026,177,79,1027,260,79,No
3,69,2,1,7,5,7,4,4,4,167,167,167,No
3,156,2,1,3,2,3,2,2,2,441,441,441,No
3,248,8,2,26,8,13,36,24,18,534,299,267,No
3,277,44,12,142,22,12,985,105,82,1726,431,144,No
3,346,29,9,305,156,34,1785,285,198,1664,501,185,No
3,356,190,34,670,70,20,-1534,248,-45,2468,208,73,No
3,84,7,3,6,2,2,-13,0,-4,927,488,309,No
3,53,1,1,0,0,0,-5,0,-5,667,667,667,No
3,132,12,3,83,66,28,150,75,50,700,295,233,No
3,4088,43,6,2621,837,437,8526,2595,1421,713,239,119,No
3,558,34,13,84,21,6,523,52,40,1505,357,116,No
3,691,223,30,617,39,21,6203,340,207,2348,250,78,No
3,101,12,3,8,2,3,-141,0,-47,1401,590,467,No
3,510,40,5,388,142,78,906,350,181,920,281,184,No
3,328,26,6,212,94,35,733,185,122,923,278,154,No
3,273,25,6,36,5,6,93,20,16,736,194,123,No
3,136,2,2,5,5,3,0,1,0,404,228,202,No
3,74,8,2,18,11,9,22,11,11,151,94,76,No
3,359,35,8,232,66,29,401,176,50,965,287,121,No
3,174,10,2,11,2,6,2,1,1,363,212,182,No
3,148,10,2,11,2,6,2,1,1,363,212,182,No
3,92,51,6,73,17,12,-2688,1,-448,706,260,118,No
3,45,1,1,1,1,1,0,0,0,4,4,4,No
3,168,4,1,5,2,5,2,2,2,308,308,308,No
3,667,9,2,10,2,5,4,2,2,767,636,384,No
3,88,1,1,33,33,33,33,33,33,315,315,315,No
3,262,92,15,371,35,25,663,150,44,2308,373,154,No
3,54,5,2,5,1,3,0,0,0,405,212,203,No
3,48,14,3,35,12,12,50,20,17,911,369,304,No
3,140,8,3,46,31,15,93,42,31,1009,427,336,No
3,152,1,1,23,23,23,23,23,23,206,206,206,No
3,39,9,2,11,2,6,2,1,1,363,212,182,No
3,129,11,4,68,57,17,188,60,47,1086,445,272,No
3,243,21,4,197,85,49,493,179,123,874,393,219,No
3,62,1,1,31,31,31,30,30,30,167,167,167,No
3,97,1,1,3,3,3,3,3,3,488,488,488,No
3,286,12,3,41,25,14,35,29,12,816,494,272,No
3,585,70,12,245,107,20,650,202,54,1069,364,89,No
3,295,28,4,30,3,8,-64,0,-16,738,442,185,No
3,355,33,4,89,35,22,95,57,24,910,329,228,No
3,102,1,1,1,1,1,0,0,0,166,166,166,No
3,226,39,10,176,60,18,942,146,94,994,361,99,No
3,153,4,1,4,1,4,0,0,0,8,8,8,No
3,380,38,11,308,56,28,1421,290,129,1451,307,132,No
3,80,2,1,2,1,2,0,0,0,157,157,157,No
3,268,30,8,190,67,24,338,170,42,1106,272,138,No
3,221,18,4,146,60,37,288,135,72,761,349,190,No
3,71,6,3,13,4,4,21,10,7,425,203,142,No
3,952,104,19,526,177,28,4603,412,242,1551,241,82,No
3,230,2,1,2,1,2,0,0,0,376,376,376,No
3,36,1,1,6,6,6,6,6,6,369,369,369,No
3,420,13,3,211,137,70,467,202,156,509,312,170,No
3,64,1,1,1,1,1,0,0,0,359,359,359,No
3,208,3,1,3,1,3,0,0,0,359,359,359,No
3,408,25,9,92,31,10,459,71,51,1164,404,129,No
3,462,4,3,94,91,31,182,91,61,587,280,196,No
3,340,13,4,165,88,41,392,152,98,557,305,139,No
3,100,8,5,9,2,2,4,1,1,1106,359,221,No
3,342,12,4,361,333,90,363,348,91,564,320,141,No
3,178,27,6,51,11,9,36,19,6,955,288,159,No
3,148,23,5,39,15,8,31,16,6,1243,379,249,No
3,88,13,2,32,15,16,0,11,0,606,411,303,No
3,326,42,6,101,41,17,145,65,24,1310,352,218,No
3,65,5,2,10,5,5,6,6,3,551,384,276,No
3,648,13,3,13,2,4,-1,0,0,309,158,103,No
3,43,5,3,5,2,2,0,0,0,441,401,147,No
3,114,1,1,33,33,33,33,33,33,56,56,56,No
3,102,9,4,20,11,5,44,11,11,1137,446,284,No
3,309,30,5,82,21,16,96,46,19,613,228,123,No
3,389,31,6,92,25,15,75,43,13,683,202,114,No
3,321,8,2,77,46,39,113,65,57,301,254,151,No
3,230,20,3,70,18,23,51,43,17,518,317,173,No
3,762,52,11,476,113,43,1555,433,141,794,189,72,No
3,558,83,12,268,119,22,376,124,31,1010,194,84,No
3,258,32,5,35,3,7,5,2,1,1117,432,223,No
3,49,85,18,337,30,19,-974,17,-54,859,197,48,No
3,551,86,17,322,88,19,2724,251,160,1233,241,73,No
3,243,52,8,60,5,8,53,11,7,1238,477,155,No
3,402,68,12,229,76,19,1136,142,95,1796,353,150,No
3,259,24,6,97,37,16,150,65,25,937,474,156,No
3,1038,200,16,720,151,45,250,346,16,1562,380,98,No
3,108,22,9,37,9,4,98,18,11,1630,441,181,No
3,100,11,4,36,25,9,77,26,19,1085,477,271,No
3,185,21,8,34,7,4,64,15,8,1153,492,144,No
3,118,6,3,7,2,2,3,2,1,736,510,245,No
3,67,4,2,14,11,7,12,12,6,701,468,351,No
3,74,1,1,1,1,1,0,0,0,477,477,477,No
3,153,26,7,44,11,6,71,18,10,1413,354,202,No
3,120,11,4,14,3,4,9,3,2,482,212,121,No
3,64,1,1,1,1,1,1,1,1,386,386,386,No
3,56,1,1,1,1,1,1,1,1,386,386,386,No
3,65,10,5,13,3,3,13,5,3,1245,400,249,No
3,223,4,4,93,36,23,290,93,73,866,430,217,No
3,617,24,4,154,54,39,177,121,44,712,254,178,No
3,148,21,9,103,25,11,169,68,19,1503,459,167,No
3,96,1,1,1,1,1,0,0,0,292,292,292,No
3,48,8,2,8,1,4,0,0,0,435,272,218,No
3,89,9,3,32,22,11,53,26,18,976,375,325,No
3,380,39,7,170,46,24,583,145,83,1419,272,203,No
3,141,15,6,21,3,4,45,10,8,1562,595,260,No
3,148,23,8,35,4,4,95,16,12,1744,556,218,No
3,191,18,5,30,9,6,50,16,10,969,279,194,No
3,46,1,1,1,1,1,0,0,0,272,272,272,No
3,165,19,5,69,23,14,188,38,38,717,272,143,No
3,171,9,5,29,12,6,77,23,15,1087,419,217,No
3,56,5,2,13,6,7,4,2,2,722,450,361,No
3,179,17,5,49,14,10,112,34,22,1294,399,259,No
3,74,4,1,4,1,4,0,0,0,272,272,272,No
3,38,2,1,2,1,2,0,0,0,272,272,272,No
3,39,1,1,1,1,1,0,0,0,272,272,272,No
3,117,35,6,101,15,17,238,50,40,1029,392,172,No
3,94,12,4,19,4,5,34,11,9,962,353,241,No
3,71,19,5,30,5,6,39,9,8,1020,346,204,No
3,183,76,13,566,176,44,4659,406,358,1502,240,116,No
3,85,21,5,40,5,8,45,10,9,1020,346,204,No
3,183,1,1,44,44,44,44,44,44,318,318,318,No
3,70,1,1,1,1,1,0,0,0,147,147,147,No
3,125,47,11,148,25,13,-1752,4,-159,1054,273,96,No
3,151,59,12,309,91,26,2500,241,208,1416,273,118,No
3,422,181,18,841,164,47,8538,607,474,2032,528,113,No
3,221,6,4,26,10,7,61,23,15,618,488,155,No
3,42,1,1,17,17,17,17,17,17,322,322,322,No
3,624,1,1,3,3,3,3,3,3,226,226,226,No
3,377,10,2,42,15,21,22,20,11,254,186,127,No
3,383,5,1,6,2,6,5,5,5,186,186,186,No
3,282,6,2,24,21,12,19,21,10,630,496,315,No
3,108,2,1,7,6,7,7,7,7,186,186,186,No
3,319,5,2,21,15,11,41,21,21,329,186,165,No
3,129,24,2,228,116,114,-80,19,-40,329,186,165,No
3,358,11,3,56,40,19,141,50,47,480,226,160,No
3,277,40,4,646,104,162,1643,559,411,488,186,122,No
3,49,2,1,3,2,3,3,3,3,95,95,95,No
3,66,5,1,14,4,14,1,1,1,272,272,272,No
3,63,3,3,19,9,6,45,18,15,678,272,226,No
3,72,7,1,9,3,9,0,0,0,33,33,33,No
3,47,4,1,4,1,4,0,0,0,272,272,272,No
3,183,15,3,18,2,6,-4,0,-1,550,272,183,No
3,98,2,1,3,2,3,1,1,1,317,317,317,No
3,143,1,1,5,5,5,5,5,5,433,433,433,No
3,56,2,1,3,2,3,0,0,0,433,433,433,No
3,51,1,1,1,1,1,0,0,0,272,272,272,No
3,41,1,1,1,1,1,0,0,0,624,624,624,No
3,104,15,2,15,1,8,0,0,0,804,532,402,No
3,54,2,1,2,1,2,0,0,0,624,624,624,No
3,254,17,7,106,30,15,298,92,43,1332,369,190,No
3,16883,1667,16,36144,6451,2259,103837,32548,6490,1622,268,101,No
3,153,2,1,2,1,2,0,0,0,272,272,272,No
3,68,8,4,27,14,7,93,25,23,989,433,247,No
3,100,8,2,60,23,30,118,59,59,667,395,334,No
3,550,64,9,391,59,43,1028,245,114,1371,420,152,No
3,437,5,2,16,10,8,25,13,13,609,402,305,No
3,1038,73,11,305,97,28,1125,240,102,1540,420,140,No
3,104,9,2,20,5,10,15,12,8,915,583,458,No
3,332,18,4,51,17,13,86,29,22,1159,487,290,No
3,106,25,4,63,15,16,17,11,4,1068,348,267,No
3,106,25,6,49,7,8,18,4,3,1161,335,194,No
3,94,25,6,44,4,7,24,10,4,1689,583,282,No
3,101,15,3,53,9,18,2,1,1,1117,694,372,No
3,38,4,1,2,1,2,-7,0,-7,527,527,527,No
3,628,64,18,374,30,21,3628,339,202,2109,272,117,No
3,32,4,2,5,2,3,1,1,1,596,317,298,No
3,35,1,1,1,1,1,0,0,0,272,272,272,No
3,90,2,2,9,5,5,14,9,7,893,460,447,No
3,92,16,8,72,20,9,418,63,52,1551,290,194,No
3,956,185,23,869,153,38,10853,653,472,2320,273,101,No
3,67,6,2,19,10,10,6,3,3,562,290,281,No
3,29,1,1,1,1,1,0,0,0,272,272,272,No
3,72,8,2,9,2,5,16,8,8,562,290,281,No
3,37,3,1,3,1,3,0,0,0,272,272,272,No
3,47,5,2,10,3,5,8,4,4,483,339,242,No
3,90,21,5,41,11,8,85,23,17,1032,290,206,No
3,223,64,12,266,50,22,1230,164,103,1893,273,158,No
3,214,18,2,80,19,40,83,61,42,360,289,180,No
3,107,22,5,48,19,10,152,37,30,1267,290,253,No
3,167,4,2,20,17,10,19,18,10,772,420,386,No
3,213,9,3,102,47,34,268,98,89,462,304,154,No
3,867,6,1,6,1,6,1,1,1,388,388,388,No
3,159,29,2,72,18,36,54,41,27,433,283,217,No
3,100,3,1,4,2,4,0,0,0,33,33,33,No
3,96,3,1,4,2,4,0,0,0,134,134,134,No
3,842,63,8,345,173,43,655,285,82,981,420,123,No
3,525,90,18,261,45,15,1708,197,95,2199,301,122,No
3,83,2,1,7,6,7,6,6,6,269,269,269,No
3,76,2,1,2,1,2,0,0,0,272,272,272,No
3,202,8,3,25,8,8,56,23,19,411,185,137,No
3,155,15,6,25,4,4,34,9,6,1652,510,275,No
3,1263,192,17,1198,126,70,7129,815,419,2117,377,125,No
3,74,2,1,2,1,2,0,0,0,272,272,272,No
3,101,10,4,25,4,6,44,12,11,1194,411,299,No
3,491,32,8,89,12,11,268,65,34,1773,542,222,No
3,59,5,2,5,1,3,2,1,1,647,375,324,No
3,99,7,3,13,5,4,21,8,7,797,272,266,No
3,27,1,1,1,1,1,0,0,0,272,272,272,No
3,77,2,1,2,1,2,0,0,0,272,272,272,No
3,846,104,13,446,35,34,2812,271,216,1807,272,139,No
3,64,2,2,2,1,1,0,0,0,651,448,326,No
3,63,3,1,4,2,4,0,0,0,272,272,272,No
3,54,1,1,17,17,17,17,17,17,631,631,631,No
3,64,1,1,1,1,1,0,0,0,272,272,272,No
3,132,4,2,12,9,6,16,8,8,744,472,372,No
3,177,21,7,37,5,5,93,20,13,1205,339,172,No
3,36,5,2,7,2,4,0,0,0,590,318,295,No
3,58,2,1,3,2,3,1,1,1,317,317,317,No
3,132,13,4,17,3,4,10,3,3,692,272,173,No
3,74,3,2,4,2,2,1,1,1,571,317,286,No
3,86,6,3,9,2,3,11,4,4,1117,694,372,No
3,48,2,1,2,1,2,0,0,0,321,321,321,No
3,74,12,2,21,9,11,28,14,14,702,430,351,No
3,86,9,3,24,15,8,48,16,16,627,272,209,No
3,355,54,8,363,132,45,1241,307,155,1235,272,154,No
3,804,135,18,553,61,31,3554,404,197,2182,256,121,No
3,75,11,2,44,13,22,37,36,19,548,515,274,No
3,125,22,6,69,14,12,194,49,32,1122,395,187,No
3,200,24,8,155,47,19,510,138,64,1312,341,164,No
3,134,19,3,80,22,27,105,54,35,517,218,172,No
3,57,4,1,4,1,4,0,0,0,272,272,272,No
3,123,12,4,30,15,8,74,21,19,1071,361,268,No
3,266,24,6,134,24,22,648,115,108,1543,561,257,No
3,130,1,1,1,1,1,0,0,0,44,44,44,No
3,354,2,2,3,2,2,2,1,1,621,588,311,No
3,88,7,3,19,8,6,34,13,11,1174,679,391,No
3,58,3,3,9,5,3,13,6,4,1174,679,391,No
3,308,6,2,11,3,6,8,6,4,711,542,356,No
3,343,62,7,275,44,39,234,103,33,1662,577,237,No
3,104,28,1,30,2,30,0,0,0,272,272,272,No
3,35,1,1,1,1,1,0,0,0,433,433,433,No
3,98,1,1,1,1,1,0,0,0,272,272,272,No
3,117,7,4,55,37,14,116,39,29,1366,608,342,No
3,58,2,1,3,2,3,1,1,1,272,272,272,No
3,707,76,12,533,115,44,2604,477,217,1805,346,150,No
3,205,24,4,78,29,20,73,36,18,365,242,91,No
3,438,10,4,25,7,6,30,8,8,623,320,156,No
3,196,34,8,104,15,13,435,81,54,1553,386,194,No
3,287,29,9,127,41,14,580,104,64,1533,272,170,No
3,103,20,6,58,13,10,144,44,24,1369,317,228,No
3,1207,79,8,581,115,73,1198,528,150,1044,271,131,No
3,139,15,6,24,8,4,43,11,7,1245,386,208,No
3,90,25,8,51,7,6,161,31,20,1551,290,194,No
3,298,10,2,132,105,66,102,101,51,289,285,145,No
3,243,32,7,65,11,9,122,36,17,783,254,112,No
3,415,49,4,149,62,37,146,95,37,837,320,209,No
3,116,3,1,3,1,3,0,0,0,624,624,624,No
3,178,26,7,37,4,5,48,12,7,1287,414,184,No
3,778,113,10,238,14,24,664,110,66,1821,378,182,No
3,303,35,9,245,150,27,717,212,80,1638,437,182,No
3,79,3,1,5,2,5,4,4,4,376,376,376,No
3,84,2,1,2,1,2,0,0,0,417,417,417,No
3,365,52,5,186,86,37,235,128,47,679,283,136,No
3,306,9,4,19,4,5,30,15,8,662,304,166,No
3,263,24,7,34,5,5,14,3,2,1457,294,208,No
3,41,6,4,26,17,7,57,21,14,544,329,136,No
3,258,52,15,213,34,14,1590,182,106,1722,406,115,No
3,288,12,4,58,39,15,71,47,18,1137,320,284,No
3,137,8,5,31,12,6,78,25,16,1294,413,259,No
3,48,7,1,7,1,7,0,0,0,272,272,272,No
3,801,55,8,596,158,75,2228,572,279,799,261,100,No
3,86,6,2,15,6,8,20,10,10,636,364,318,No
3,359,30,6,247,111,41,1109,230,185,1291,389,215,No
3,276,12,5,44,17,9,80,22,16,1009,406,202,No
3,308,10,5,11,2,2,9,3,2,1239,397,248,No
3,308,38,5,78,24,16,183,40,37,1216,375,243,No
3,55,5,3,7,3,2,8,3,3,819,414,273,No
3,214,15,3,20,2,7,1,1,0,652,341,217,No
3,252,10,3,13,3,4,16,6,5,1000,459,333,No
3,64,2,2,3,2,2,0,0,0,979,707,490,No
3,210,7,3,10,2,3,18,6,6,1012,471,337,No
3,62,1,1,1,1,1,0,0,0,392,392,392,No
3,60,1,1,1,1,1,0,0,0,392,392,392,No
3,357,7,2,42,36,21,72,36,36,720,392,360,No
3,376,22,6,79,35,13,347,65,58,1548,392,258,No
3,47,1,1,1,1,1,0,0,0,624,624,624,No
3,94,3,2,3,1,2,4,2,2,766,494,383,No
4,215,21,3,51,16,17,44,38,15,852,680,284,No
4,273,14,2,28,11,14,15,13,8,784,637,392,Yes
4,460,68,7,150,14,21,193,71,28,1180,551,169,No
4,138,16,4,139,34,35,150,74,38,1174,686,294,No
4,358,123,9,528,83,59,1782,301,198,1783,554,198,No
4,163,27,6,97,63,16,375,78,63,1002,373,167,No
4,1154,502,70,3563,1027,51,48151,2399,688,3065,233,44,No
4,51,2,1,1,1,1,-1,0,-1,149,149,149,No
4,157,39,6,112,24,19,239,76,40,1542,554,257,No
4,31,1,1,0,0,0,-2,0,-2,149,149,149,No
4,1009,41,9,362,154,40,1212,336,135,1552,397,172,No
4,193,16,4,41,13,10,84,25,21,1042,726,261,No
4,262,39,5,119,17,24,160,73,32,1255,401,251,No
4,584,176,31,937,113,30,7379,462,238,2605,267,84,No
4,372,80,16,471,51,29,2743,367,171,2231,372,139,No
4,390,34,7,274,54,39,331,246,47,1324,401,189,No
4,609,114,21,497,125,24,3894,371,185,1911,313,91,No
4,66,4,1,8,3,8,3,3,3,64,64,64,No
4,260,56,16,190,33,12,1007,83,63,1615,298,101,No
4,596,81,16,252,35,16,1287,152,80,1713,313,107,No
4,198,21,7,57,13,8,300,47,43,1366,450,195,No
4,50,78,15,804,496,54,8254,688,550,1305,450,87,No
4,27,1,1,53,53,53,52,52,52,111,111,111,No
4,926,111,28,486,34,17,3491,334,125,2011,259,72,No
4,62,44,10,233,58,23,1152,173,115,1261,457,126,No
4,87,10,2,32,13,16,19,20,10,521,457,261,No
4,52,2,2,4,3,2,1,1,1,521,457,261,No
4,297,14,6,63,16,11,204,59,34,977,352,163,No
4,163,9,4,22,6,6,32,12,8,717,238,179,No
4,118,5,2,33,18,17,36,27,18,868,457,434,No
4,58,1,1,1,1,1,0,0,0,316,316,316,No
4,108,12,2,42,9,21,42,28,21,584,397,292,No
4,151,23,7,254,89,36,473,187,68,1832,637,262,No
4,352,51,10,142,6,14,880,129,88,2077,468,208,No
4,752,216,32,1497,199,47,11034,1098,345,2719,313,85,No
4,876,188,31,1134,92,37,11838,854,382,2563,401,83,No
4,356,64,15,320,78,21,2875,271,192,2075,403,138,No
4,55,6,2,12,6,6,10,5,5,446,234,223,No
4,191,30,8,39,7,5,63,9,8,1027,198,128,No
4,90,15,5,67,19,13,212,51,42,955,329,191,No
4,271,9,5,20,3,4,30,9,6,1186,541,237,No
4,138,45,14,122,22,9,358,41,26,1863,592,133,No
4,79,25,6,29,4,5,29,7,5,1315,320,219,No
4,82,15,3,78,32,26,52,55,17,824,461,275,No
4,147,13,4,57,20,14,51,37,13,480,194,120,No
4,422,11,3,234,108,78,443,154,148,272,138,91,No
4,1026,337,42,2222,178,53,21187,1653,504,2794,257,67,No
4,529,148,29,699,49,24,8521,542,294,2475,289,85,No
4,189,60,12,177,28,15,799,97,67,1286,205,107,No
4,167,68,17,214,59,13,1007,123,59,2424,562,143,No
4,86,15,5,43,18,9,118,29,24,1166,664,233,No
4,195,62,14,155,18,11,701,90,50,2257,393,161,No
4,374,191,24,668,79,28,5298,428,221,2456,383,102,No
4,126,58,14,101,8,7,214,32,15,1364,199,97,No
4,106,7,5,37,27,7,82,28,16,1354,431,271,No
4,109,19,4,72,13,18,118,42,30,914,329,229,No
4,85,1,1,1,1,1,0,0,0,212,212,212,No
4,237,25,9,188,38,21,827,178,92,1432,455,159,No
4,345,29,13,178,35,14,1025,129,79,1557,391,120,No
4,813,77,26,604,106,23,8421,552,324,2004,312,77,No
4,89,4,2,8,4,4,6,5,3,577,457,289,No
4,300,79,17,288,102,17,-62,80,-4,1979,383,116,No
4,166,45,13,140,16,11,318,47,24,1862,397,143,No
4,92,6,3,25,16,8,28,20,9,615,333,205,No
4,497,97,20,339,95,17,1402,142,70,2017,366,101,No
4,93,6,3,26,17,9,30,21,10,615,333,205,No
4,244,28,6,90,14,15,146,54,24,979,266,163,No
4,183,41,5,168,75,34,210,96,42,1325,411,265,No
4,252,29,6,290,73,48,758,248,126,1367,383,228,No
4,109,3,2,45,35,23,54,45,27,532,317,266,No
4,607,36,6,164,63,27,115,87,19,879,397,147,No
4,565,68,17,253,89,15,1084,181,64,1391,260,82,No
4,69,2,1,7,5,7,4,4,4,167,167,167,No
4,97,10,2,12,2,6,9,6,5,678,439,339,No
4,343,2,1,7,5,7,6,6,6,485,485,485,No
4,156,2,1,3,2,3,2,2,2,441,441,441,No
4,248,8,2,26,8,13,36,24,18,534,299,267,No
4,286,48,15,155,22,10,1132,115,75,2040,431,136,No
4,185,7,3,11,6,4,-7,1,-2,227,137,76,No
4,194,8,1,85,39,85,76,76,76,20,20,20,No
4,346,29,9,305,156,34,1785,285,198,1664,501,185,No
4,309,4,2,8,4,4,11,6,6,184,164,92,No
4,363,209,43,714,70,17,-372,278,-9,2856,208,66,No
4,86,8,4,6,2,2,-33,0,-8,1245,488,311,No
4,53,2,2,0,0,0,-15,0,-7,1176,667,588,No
4,132,12,3,83,66,28,150,75,50,700,295,233,No
4,4088,43,6,2621,837,437,8526,2595,1421,713,239,119,No
4,721,300,37,788,39,21,9061,425,245,2692,250,73,No
4,47,4,1,12,8,12,7,7,7,20,20,20,No
4,101,18,4,8,2,2,-337,0,-84,1830,590,458,No
4,517,80,10,492,142,49,1409,417,141,1240,281,124,Yes
4,327,29,9,219,94,24,771,190,86,1240,278,138,No
4,274,28,9,39,5,4,102,21,11,1209,349,134,No
4,136,2,2,5,5,3,0,1,0,404,228,202,No
4,74,8,2,18,11,9,22,11,11,151,94,76,No
4,361,46,14,256,66,18,585,192,42,1333,287,95,No
4,174,10,2,11,2,6,2,1,1,363,212,182,No
4,148,10,2,11,2,6,2,1,1,363,212,182,No
4,92,51,6,73,17,12,-2688,1,-448,706,260,118,No
4,45,1,1,1,1,1,0,0,0,4,4,4,No
4,168,4,1,5,2,5,2,2,2,308,308,308,No
4,667,9,2,10,2,5,4,2,2,767,636,384,No
4,88,1,1,33,33,33,33,33,33,315,315,315,No
4,261,94,17,373,35,22,696,152,41,2539,373,149,No
4,54,5,2,5,1,3,0,0,0,405,212,203,No
4,51,18,5,45,12,9,77,26,15,1974,628,395,No
